date,open,high,low,close,volume
2018-05-29,475.5029366300366,478.93270598751684,473.3564185735697,474.2430114746094,3351244
2018-05-30,471.2332693243877,479.0027852214566,470.440009367185,477.9178771972656,4866996
2018-05-31,493.09816879407,507.186687902472,488.401995757936,502.3613586425781,39639192
2018-06-01,496.85507138331,502.0208613504333,493.33294186027143,495.5871276855469,21151356
2018-06-04,504.83860373799325,506.482264308303,478.528282715126,480.4654541015625,88796324
2018-06-05,481.357757243828,485.33775260065056,475.0179233679337,484.5511779785156,17105460
2018-06-06,483.75281900715044,484.83296183874955,480.18373862542194,483.0836486816406,9782000
2018-06-07,486.8053380759951,488.3550982759552,482.10916453228236,484.2224426269531,10563896
2018-06-08,483.47101974616095,483.99933921892875,477.83561203663794,481.20513916015625,6180888
2018-06-11,481.8038724201316,484.39851961015336,478.7279133322856,479.54974365234375,7091188
2018-06-12,481.8038582541426,481.9917166441849,478.6339700617147,479.9136657714844,5234256
2018-06-13,481.8273433180075,482.4848189944286,475.27617633850684,477.00201416015625,7897960
2018-06-14,476.66154969739756,480.1836793749646,475.4875064715419,478.3991394042969,16927576
2018-06-15,475.7223520151556,478.75138950543726,474.85357142590306,476.5676574707031,10880816
2018-06-18,476.68506553807373,478.7279181234205,471.7540835683752,474.1139221191406,7487404
2018-06-19,475.47580656644544,479.17404313228633,474.14916050669393,475.1353454589844,10981152
2018-06-20,475.72239052171756,483.2362683581909,475.4875818393278,482.8018493652344,9051712
2018-06-21,483.7058212989429,486.2417661962618,480.66506073225696,483.1423034667969,13510704
2018-06-22,482.98964632816126,490.4683248413383,481.3225392910942,489.1886291503906,7848980
2018-06-25,489.1181536039537,492.5815810764319,486.7700671819346,491.912353515625,6992336
2018-06-26,489.8225722934453,493.80256725469764,488.36677019856864,491.61883544921875,9161932
2018-06-27,491.45452059120254,497.6769500205704,490.75009461806656,496.0567932128906,19126804
2018-06-28,496.6203009362323,502.4905172593556,495.7280165898513,500.342041015625,37533540
2018-06-29,498.19358206058496,502.49059251794563,494.2957922340534,495.0823669433594,19458120
2018-07-02,495.05891596182084,495.0706105350471,484.4690212947561,486.8171081542969,9864876
2018-07-03,486.8170384505867,489.57604011550626,485.0207751907673,486.1008605957031,6863100
2018-07-04,487.52147488359344,494.98840165351896,485.81911211759416,493.9317626953125,6097992
2018-07-05,494.27223382492923,499.90764171651983,491.3488774464333,498.6748962402344,9735968
2018-07-06,496.22109496825374,501.4455870460191,495.7632295997373,496.65545654296875,8121344
2018-07-09,498.22874469267197,500.14241221262523,494.91791987847927,499.1209716796875,6182296
2018-07-10,500.1189432332853,504.74471970772674,498.96840372698927,503.9932861328125,10950736
2018-07-11,503.67632761066994,506.17701690919836,501.2695388456107,504.4277038574219,5857920
2018-07-12,505.5195064840212,511.8476452977168,505.3082016350586,508.5837707519531,8020668
2018-07-13,509.15906903287544,514.418817346762,507.9146290115367,512.0941772460938,7161188
2018-07-16,511.74198660444114,514.2427333070914,508.06725389157674,509.2648010253906,9017336
2018-07-17,507.9498340645682,512.1176877821904,507.9498340645682,511.1197509765625,6361924
2018-07-18,513.5264842717094,521.2751692195678,510.3917660668177,510.99053955078125,17460272
2018-07-19,512.5873167884447,515.0528077762041,509.76961280243404,513.3152465820312,5304776
2018-07-20,513.3152604536332,517.248305707058,509.79313037593937,514.0079345703125,10006964
2018-07-23,504.8386145181963,511.4132569398286,502.0326625213733,506.3531188964844,16880132
2018-07-24,504.1341500452843,509.2999401249285,504.1341500452843,507.1279602050781,5208792
2018-07-25,508.2785187176676,511.13147819651647,507.1866814312297,509.6169738769531,7038616
2018-07-26,508.3606894750966,517.389069931456,508.3606894750966,514.8414306640625,21281092
2018-07-27,517.0370951272861,519.3851825343232,512.9866443501469,517.0840454101562,10554596
2018-07-30,516.3442774088621,516.3442774088621,507.04583092880904,509.5113220214844,7169120
2018-07-31,507.1867035605214,513.2682248995334,504.8503688681827,511.7654724121094,8860944
2018-08-01,507.8441776385513,510.7088318045563,505.2377786008778,506.8814392089844,6071560
2018-08-02,505.66041443823303,505.70736470172864,498.1113394703717,500.1893615722656,8905704
2018-08-03,500.97602010100854,504.1459369609755,496.3854994051974,498.1817626953125,13604008
2018-08-06,498.0292003115873,501.8800396559748,494.53057398015,496.45599365234375,5744632
2018-08-07,498.9684115769567,501.19909388753604,494.97666428434104,500.353759765625,7428456
2018-08-08,501.5161405822323,505.2613275515667,500.85866481496566,501.633544921875,9945380
2018-08-09,502.9601420982564,502.9601420982564,491.8419292852061,497.442138671875,8944408
2018-08-10,498.61611840240386,498.68657245562304,492.62849842629777,496.4910888671875,5442940
2018-08-13,489.34124888326653,494.0256701988162,488.4020142404964,491.13751220703125,10054252
2018-08-14,492.62856195674306,494.2722225543108,490.09261699808627,490.5387878417969,4935964
2018-08-16,489.10644870241555,489.97522929677376,485.20860193680744,487.392333984375,10625160
2018-08-17,489.08292733781207,491.46626959535394,486.4413299541072,487.77978515625,6065328
2018-08-20,487.22796996809353,494.8827552219809,487.22796996809353,492.2059020996094,7811136
2018-08-21,492.6285196730597,495.9158405860353,491.37227053649883,492.170654296875,7776320
2018-08-23,494.27222982426895,494.74184714476706,487.66238896879116,488.3785095214844,12574552
2018-08-24,486.28877536150173,491.5954744500136,485.1264838629646,486.0187683105469,9714628
2018-08-27,487.69758150919733,490.39788106979233,486.1126230714568,488.5076599121094,12574788
2018-08-28,490.2804842744705,492.68727305024316,488.12025605806804,491.8889465332031,9973532
2018-08-29,491.25495071599113,491.7011215981488,486.69968531216057,488.0498352050781,9873692
2018-08-30,489.24736582018244,490.2569972361471,484.14027726774924,485.1382141113281,21827460
2018-08-31,485.86607918728106,488.1085134080727,483.2949357653232,483.98760986328125,15771500
2018-09-03,485.91304270170696,488.15547698363014,484.52769446802455,487.23974609375,7661608
2018-09-04,487.67408906864836,487.9206496299713,481.122950303974,481.7804260253906,7130536
2018-09-05,482.2500162267154,483.75276865428685,477.964758369623,480.3832702636719,5641508
2018-09-06,481.1229523540322,483.47103899314413,477.2720845332553,481.87432861328125,10402412
2018-09-07,481.59252407075047,483.70580184580496,479.1857354936051,482.9896240234375,5919300
2018-09-10,482.5317877542872,482.5317877542872,475.5110032119931,479.2796936035156,8598592
2018-09-11,480.4889657527908,480.8881290039828,468.24368857115485,469.71124267578125,18186536
2018-09-12,470.06347602052426,474.63049312666425,467.16359471681454,472.3998107910156,12246008
2018-09-14,474.2782730027131,478.3991765103619,474.0669394730345,476.5676574707031,10334672
2018-09-17,474.6187829625287,475.0061943430665,466.7996426738019,467.78582763671875,9338220
2018-09-18,468.4197863797874,471.9301642677093,465.1441884810871,467.08135986328125,9325736
2018-09-19,468.4080518159874,469.14770483101194,459.40314539633374,460.5419616699219,16712264
2018-09-21,463.4888016930893,469.58207471800694,448.53147343450763,462.6317443847656,22610148
2018-09-24,461.9273316970658,463.08962308700353,449.65857933657696,452.1710205078125,13390792
2018-09-25,452.17102131996546,460.69458707203876,449.65858014421724,458.4404296875,16682552
2018-09-26,460.9176451667265,464.4515269457104,459.12138185806106,462.150390625,14726724
2018-09-27,462.43219238398564,466.3300105055273,459.08616889470886,464.01715087890625,18352208
2018-09-28,465.0737875327995,473.2451118675505,464.2519572062397,471.0379333496094,14460716
2018-10-01,471.91846487224274,479.4792923957831,469.1007609012587,477.9412841796875,12449588
2018-10-03,476.7671963423181,481.87428431287384,471.26094514507656,476.93157958984375,15332148
2018-10-04,471.4957904681714,473.79692680723684,456.23322752970967,459.6966552734375,17970584
2018-10-05,458.804350792834,467.2692141014966,455.564008616562,461.4694519042969,15729180
2018-10-08,461.39905444147655,462.3382891578969,453.18075067279887,456.702880859375,20128020
2018-10-09,456.56193152613554,461.3989838429504,453.1806813317528,455.6696472167969,12459364
2018-10-10,456.7028519829452,465.4494747265775,454.4721696724887,461.90386962890625,15939932
2018-10-11,452.00669195793205,457.47774546092376,450.2691020588108,454.95355224609375,14359904
2018-10-12,456.70283653258343,468.9363617939593,455.9984105636386,465.35552978515625,9600320
2018-10-15,467.2691998502609,472.15323109285606,462.64348104565227,471.50750732421875,12585968
2018-10-16,470.3217362248453,473.89081631755084,466.68220207033454,467.9149475097656,9406004
2018-10-17,471.0496714140739,472.6698569843588,461.0468277142516,463.6531982421875,7940796
2018-10-19,459.96671825023935,465.12075719069026,459.7553847105375,462.0447692871094,9867348
2018-10-22,472.9046751115375,474.31352717244573,466.9405289877255,469.35906982421875,20331160
2018-10-23,463.27749012893133,469.35904020740315,463.27749012893133,466.0599670410156,19428564
2018-10-24,470.55654810339286,471.6836411210028,463.18355054917953,467.79754638671875,18072336
2018-10-25,463.4183546265095,470.4626142590461,460.80023239711693,462.2912902832031,29847056
2018-10-26,462.29134381309217,464.26371380805546,457.6421204520063,460.50677490234375,15155712
2018-10-29,461.18770117631914,461.38728281239014,445.00937814516374,452.31195068359375,17044280
2018-10-30,452.0066550098639,453.65031557353615,445.97208411993347,449.1302490234375,13828704
2018-10-31,446.6178142861617,450.33952574009624,442.61431524796285,448.89544677734375,23449404
2018-11-01,453.1806733554884,453.1806733554884,445.1971796279824,449.0010681152344,19629052
2018-11-02,452.24145980555664,460.2249539038894,448.95413870624316,457.7477111816406,30092868
2018-11-05,457.8534089995868,460.1427934202508,455.05918023045075,459.2857360839844,5705296
2018-11-06,459.05095531595174,463.9819374446653,456.22149934349414,457.06683349609375,8485588
2018-11-07,460.459799731613,461.38728250853865,457.876904373608,459.7436218261719,958760
2018-11-09,459.8022864484134,460.20147835086425,454.65999994972,456.7967529296875,10101620
2018-11-12,458.22910543187936,460.6945963911593,450.16343359772566,451.0791931152344,7907764
2018-11-13,450.59782896263255,454.9887395409306,448.0618839107078,452.65240478515625,13350420
2018-11-14,455.18834045534317,460.2249747597689,454.7304463692893,459.6966552734375,26110636
2018-11-15,460.6711034535279,464.287162453352,453.46246058661814,463.7823181152344,10392524
2018-11-16,465.15599101626344,472.66986871062005,464.92118233831485,470.6270446777344,15813216
2018-11-19,472.20024418002106,474.5483309238302,470.06349097578834,472.8811950683594,12286428
2018-11-20,472.6698361608857,474.21956759599294,469.394266794337,472.5406799316406,5705168
2018-11-21,472.61113703394085,475.24098259750536,470.5565612301664,474.0199890136719,6545604
2018-11-22,472.7285501332213,477.83563865446683,469.6525623197253,470.9087829589844,12974552
2018-11-26,472.88115459421346,481.8273585897824,472.4467643164221,481.310791015625,18184436
2018-11-27,479.25620303608025,485.560780846586,479.1857489763304,484.6450500488281,12895440
2018-11-28,484.879925143452,492.76951973733827,483.7293855397485,490.57403564453125,13021108
2018-11-29,493.3330259402773,501.8800387756761,491.68936521605934,500.3890380859375,31908636
2018-11-30,500.14240724302033,501.9152239546169,495.4462344050577,499.7784423828125,13040924
2018-12-03,500.3772935476429,502.96018900940925,494.7183814690562,496.22119140625,10799856
2018-12-04,494.366148393072,495.68109986897144,488.07332192989173,489.7052307128906,8157420
2018-12-05,487.932376900705,494.3426645398832,487.4510077007678,492.9103088378906,11798844
2018-12-06,490.67965097675415,493.48560303074004,489.5760617273358,492.405517578125,11730252
2018-12-07,494.6713892764455,497.3247385821171,488.4724636240853,494.88275146484375,9903920
2018-12-10,485.091172839859,494.22526382865266,485.091172839859,490.4565734863281,10915056
2018-12-11,482.76663746217514,486.35922166731183,477.1312292427723,483.6002197265625,18905780
2018-12-12,485.337813507491,490.7032150396517,483.7294083662658,489.6465759277344,11370488
2018-12-13,491.9241363785556,498.9683960880337,491.0553558129864,493.4034423828125,7064236
2018-12-14,494.2486985479022,497.3247147566742,490.292207238483,492.0884704589844,6158284
2018-12-17,494.03738656978976,500.75293671319974,492.8633433507551,500.1893615722656,8437324
2018-12-18,498.7336322768445,502.25576244829114,493.70874949611556,501.42218017578125,7413968
2018-12-19,500.87036908778845,507.0457909047198,496.27984837899174,498.60443115234375,9009896
2018-12-20,496.0450113396232,502.5961495633813,493.7203713729489,501.8917236328125,7980476
2018-12-21,501.08170971878985,504.6273436224986,495.2232447747395,495.71630859375,10220308
2018-12-24,494.0373700093237,494.0373700093237,487.77974279216045,488.5545654296875,5601488
2018-12-26,487.69756568853205,499.4379981798304,485.81909648992433,498.3461608886719,7601916
2018-12-27,500.84688736802366,502.0678809727584,492.7342364472643,494.28399658203125,11639868
2018-12-28,497.1720168102212,501.96208936468463,496.73759796561353,498.47515869140625,9415612
2018-12-31,501.7861265881309,501.7861265881309,497.01949913328076,498.19354248046875,5866528
2019-01-01,499.59066424826386,505.0734698477647,494.4131787238654,504.3925476074219,6373440
2019-01-02,503.14799739973824,504.2515866129729,497.72389453870045,499.79022216796875,8134232
2019-01-03,498.78056207790377,499.7315486504346,493.8026297718144,495.86895751953125,12771664
2019-01-04,496.6790805416476,499.7902956780035,495.52854089345584,497.1956481933594,7287120
2019-01-07,499.6023729626674,501.3986936022391,497.3247404325629,497.94696044921875,5387012
2019-01-08,498.26397684762094,498.6161898378525,492.3115543821739,493.8026123046875,8343460
2019-01-09,497.32475820355967,498.1113901709123,493.70872765140484,497.0429992675781,8568628
2019-01-10,497.0899287679056,498.68663910687155,491.3723150175811,495.09405517578125,7691540
2019-01-11,496.33856587733516,498.73360278703433,494.9766641596367,495.89239501953125,6408040
2019-01-14,495.4227365042525,495.4227365042525,492.73418898779966,493.4855651855469,4855160
2019-01-15,494.2839869444297,499.3206212947151,493.5678090578374,498.240478515625,5087556
2019-01-16,497.80617125618585,498.96846279837763,495.03541726808453,497.84136962890625,5252452
2019-01-17,499.0271130885557,501.52780242923404,496.232912917923,500.6825256347656,8240228
2019-01-18,501.3165436489399,502.25577839113936,496.51471749471324,500.2012023925781,5207976
2019-01-21,502.478785755401,508.7129672088491,499.3206207106474,504.4042053222656,17561512
2019-01-22,503.899398315723,504.0872567141924,499.9194028837618,501.51611328125,8796976
2019-01-23,501.08166984936196,501.51608879171346,493.4386366626351,494.3661193847656,7624288
2019-01-24,495.44629306908894,498.1817911405713,492.6050852351728,493.62652587890625,10111572
2019-01-25,491.4545400634067,495.4462874026699,490.75011406236024,492.1589660644531,11262236
2019-01-28,490.7501490919536,493.5796051967228,487.6389340319209,489.3764953613281,15360436
2019-01-29,487.99107918180977,489.1064202746107,482.0621607411309,483.1423034667969,14762788
2019-01-30,483.0601448204378,483.0601448204378,476.19199110261167,477.76519775390625,18514160
2019-01-31,476.8963863970491,490.6913951123749,474.7831084661907,488.3902587890625,16579404
2019-02-01,488.3902525205132,497.0899246894855,487.6036779188113,490.8557434082031,15654188
2019-02-04,491.92413549231185,496.1506913103842,489.0242256532682,494.24871826171875,7938288
2019-02-05,494.9766739202663,497.5595692775353,492.39377856299734,496.39727783203125,8690288
2019-02-06,496.91381249098555,499.4380055136804,496.2915924903421,498.41656494140625,10875684
2019-02-07,498.9801089342805,500.1424002301131,494.4717945383169,497.1485900878906,7217308
2019-02-08,495.91587571457126,503.6528093746815,494.65962648902314,498.41656494140625,12235644
2019-02-11,496.22121169892824,503.17151446628924,496.22121169892824,502.40838623046875,7036364
2019-02-12,502.02094494357664,504.36903168325665,498.9214819124664,500.072021484375,9772388
2019-02-14,502.4905037138832,502.4905037138832,494.4131092015377,495.4931945800781,7441388
2019-02-15,494.8240573552755,495.00016385197443,487.9793504544424,493.25079345703125,8416524
2019-02-18,494.6948937464669,497.3247392593423,489.81086217893676,490.7265930175781,7138744
2019-02-19,490.6796428178283,495.01185110732234,487.97934324169034,489.3529968261719,5268636
2019-02-20,490.39789350919574,495.6810884356774,488.8481334002276,495.0588684082031,4892500
2019-02-21,493.49733260964746,497.78259051009337,491.5954169236043,496.83160400390625,5261544
2019-02-22,497.6534978885687,499.69637928381246,490.53884068234737,491.0906066894531,8890708
2019-02-25,491.95941489871836,500.13076895829164,491.95941489871836,499.0623779296875,8140596
2019-02-26,495.7398156063835,498.96843489097216,493.3565304832037,495.5989074707031,9607428
2019-02-27,496.8785903912916,498.8392081566859,490.31564298468345,491.27838134765625,7030092
2019-02-28,491.4779764100825,494.4717865036586,486.80525018195965,487.8266906738281,11645376
2019-03-01,489.86955131215547,493.30947514098693,487.69757127637956,489.1886291503906,9352928
2019-03-05,490.49178686937597,495.704584981655,486.05392612657954,494.7653503417969,11837276
2019-03-06,495.4462801867686,495.5167342511141,490.8792631451005,494.09613037109375,8458044
2019-03-07,495.35240450998964,500.1424785571857,491.9241749189221,499.3206481933594,10204852
2019-03-08,496.6320462654871,500.1424241150189,495.31709489596705,499.7197570800781,7053460
2019-03-11,500.6120245268166,503.359274171759,498.31088837094916,499.7784423828125,9224108
2019-03-12,504.1342750805855,510.7089186307748,501.7861880983751,509.7696838378906,15097292
2019-03-13,510.7088941780267,524.5626067097525,510.02797191632516,522.8132934570312,57166348
2019-03-14,527.1103025265578,527.7325226149005,519.0681050184108,522.390625,15379864
2019-03-15,523.8580746775566,530.6440214279673,523.1654006563593,529.0238647460938,12763088
2019-03-18,531.1137090771234,538.0992670271777,527.6150828158658,531.008056640625,14358720
2019-03-19,532.8982198162413,534.4009722136778,528.5542598838331,532.4873046875,11957992
2019-03-20,532.7808139132334,540.059881886486,530.9140966563264,539.8250732421875,11711992
2019-03-22,540.059864680348,541.7035251380709,533.2034639505413,534.4596557617188,30403880
2019-03-25,530.6675704353661,537.2070145325475,529.0239098189734,535.6690063476562,9199260
2019-03-26,534.4010234961627,543.5820653270366,533.6262007543885,542.7250366210938,11786848
2019-03-27,544.415654671698,546.6463370423439,535.1407121832228,539.9307861328125,13885300
2019-03-28,539.778233492227,545.9302097671302,537.2070897760112,540.7174682617188,19554328
2019-04-01,545.988853586173,547.5738120902938,541.1400775374341,542.8306884765625,9647076
2019-04-02,544.7560615193709,544.7560615193709,536.6434112931161,538.8506469726562,10910496
2019-04-03,538.2048802321849,543.8167835219373,537.3008440820696,538.3574829101562,7659452
2019-04-04,538.3575262927257,543.1124014022787,535.3637160385626,536.2911987304688,9211552
2019-04-05,537.1952722507735,543.2885456082115,535.8333705361161,541.3748779296875,8351180
2019-04-08,544.5214057612242,545.4488887128402,535.3873697507917,537.571044921875,6398132
2019-04-09,539.2615849491364,540.7643374243855,532.3112257668615,537.0661010742188,10777600
2019-04-10,528.3194887685606,536.3029832655077,523.8581241967372,525.3491821289062,108128700
2019-04-11,527.1219542678673,531.3720140763428,525.255236828182,530.08056640625,8793300
2019-04-12,528.8125578878257,533.5321771275877,528.8125578878257,531.9002685546875,9170444
2019-04-15,533.0156395917834,538.3927347875293,531.6889936396315,537.4300537109375,10219780
2019-04-16,537.934902414806,542.3845151744359,535.4342130500812,541.2457275390625,8273776
2019-04-18,543.1124180529847,543.5937872601484,537.2422016883826,538.56884765625,10614856
2019-04-22,545.9301895756782,545.9301895756782,530.9024338196166,532.71044921875,20980420
2019-04-23,534.7884604256,537.7118166974003,526.3471007946778,527.2158813476562,15282400
2019-04-24,528.3194356927329,536.2794255933057,527.6267616756458,535.3049926757812,12354128
2019-04-25,536.9839745272602,539.7782323564232,530.1862743626349,531.4777221679688,18086636
2019-04-26,532.0529102570622,536.5377785134624,529.939632354821,535.5867919921875,11707568
2019-04-30,536.5378186472684,544.7561222151697,534.9880584725012,544.1573486328125,12536836
2019-05-02,545.5779005533736,554.0662103557893,544.1690486474902,553.1622314453125,17169300
2019-05-03,555.1346042726722,558.3749751395048,553.3265891153252,556.01513671875,12351520
