date,icici_close,banknifty_close,icici_ret,banknifty_ret
2018-02-09,313.8559265136719,431.5224609375,-0.02149644243044726,-0.016861555285761852
2018-02-12,313.3756408691406,437.8570251464844,-0.001531446321824076,0.014572868155130788
2018-02-14,306.3637390136719,439.3735656738281,-0.02262951592401828,0.003457567608877341
2018-02-15,315.6809387207031,439.08197021484375,0.02995893030886412,-0.000663882138096307
2018-02-16,308.3808288574219,438.31201171875,-0.023396539397279353,-0.0017551036583235275
2018-02-19,307.13214111328125,438.2186584472656,-0.0040573944599017935,-0.00021300628720648365
2018-02-20,304.73077392578125,434.7188720703125,-0.007849403708284823,-0.008018454943969267
2018-02-21,306.6038818359375,433.36566162109375,0.006127948919761361,-0.003117695322982918
2018-02-22,305.78741455078125,432.3857116699219,-0.0026664904408083543,-0.0022638147623269115
2018-02-23,310.01373291015625,438.7669982910156,0.013726459378375327,0.014650475595771472
2018-02-26,314.1440734863281,445.99981689453125,0.01323511722752742,0.01635002489637344
2018-02-27,309.43743896484375,443.8999938964844,-0.01509577755958125,-0.004719243379365618
2018-02-28,300.8886413574219,439.6185607910156,-0.028015701847865723,-0.009691854452512487
2018-03-01,292.9161682128906,437.32037353515625,-0.0268537812643454,-0.005241396925741117
2018-03-05,291.3792724609375,436.2938232421875,-0.005260692414885654,-0.0023501238172005355
2018-03-06,283.4068298339844,430.76416015625,-0.027742333756915677,-0.012755174768205478
2018-03-07,275.3863525390625,427.579345703125,-0.028708396576049833,-0.00742087298813154
2018-03-08,285.23187255859375,432.3039855957031,0.03512740739423302,0.010989136006181576
2018-03-09,281.14959716796875,431.8841247558594,-0.01441553547420993,-0.0009716886123514117
2018-03-12,288.78582763671875,435.6638488769531,0.02679843059840147,0.008713634637702998
2018-03-13,292.33984375,434.03057861328125,0.012231641446125766,-0.0037559679173066593
2018-03-14,293.9727478027344,435.022216796875,0.005570094513149576,0.002282113628091363
2018-03-15,289.55426025390625,438.8253479003906,-0.015144361568405752,0.008704390261174828
2018-03-16,286.33648681640625,432.33905029296875,-0.011175060341305387,-0.014891374081490475
2018-03-19,282.926513671875,430.9974365234375,-0.011980451664613657,-0.003107976715831086
2018-03-20,280.4772033691406,429.18927001953125,-0.008694744670641574,-0.004204131855070127
2018-03-21,277.7876892089844,433.7156066894531,-0.009635336212928216,0.010491024692694181
2018-03-22,272.0725402832031,435.7804870605469,-0.020788391078251416,0.004749611338578351
2018-03-23,264.6763000488281,429.66754150390625,-0.027561152871603364,-0.014126896168245298
2018-03-26,270.5356140136719,441.7767333984375,0.021896179473759703,0.027792876047136185
2018-03-27,272.69683837890625,441.5784606933594,0.007956946454516228,-0.00044890823019745884
2018-03-28,267.3658447265625,440.0618896484375,-0.019742770519837635,-0.00344034285675115
2018-04-02,251.51698303222656,450.5845642089844,-0.061107411267388306,0.023630396015595724
2018-04-03,259.39337158203125,447.0147705078125,0.030835204445351504,-0.00795413361907752
2018-04-04,258.04864501953125,439.39697265625,-0.005197604936132038,-0.017188367504282532
2018-04-05,267.65399169921875,445.3815612792969,0.036546956869053834,0.013528085645712385
2018-04-06,269.5751037597656,448.7646484375,0.007151959064025412,0.007567226176677419
2018-04-09,269.7672119140625,452.4161376953125,0.0007123793436500239,0.008103832876589244
2018-04-10,277.4034423828125,448.1697082519531,0.02791350824571487,-0.009430441158147777
2018-04-11,273.3211669921875,447.7030334472656,-0.014825377663365426,-0.0010418328969663748
2018-04-12,275.43438720703125,450.0246276855469,0.007701901675123828,0.005172168608076153
2018-04-13,276.8751525878906,449.1379699707031,0.005217250636277291,-0.0019721861308381306
2018-04-16,276.2508239746094,453.1277160644531,-0.002257456365721461,0.008843896338151847
2018-04-17,280.2370910644531,454.6208801269531,0.014326763136078677,0.0032898214670114257
2018-04-18,278.6041564941406,450.9111633300781,-0.005844018224675281,-0.008193498126290206
2018-04-19,278.1719055175781,452.4044189453125,-0.0015526926996174818,0.0033061689729151893
2018-04-20,271.015869140625,456.3475646972656,-0.026061910873070058,0.008678210490570855
2018-04-23,268.3743896484375,451.6461486816406,-0.009794394932341296,-0.01035570612773664
2018-04-24,272.8889465332031,451.4711608886719,0.016681941220692362,-0.0003875195244388658
2018-04-25,267.8941650390625,448.1463623046875,-0.018472927224039416,-0.007391616183672536
2018-04-26,267.84613037109375,450.36285400390625,-0.00017932072128605149,0.00493371944341391
2018-04-27,276.5389404296875,448.7646484375,0.03193896920395123,-0.0035550180486383217
2018-04-30,272.9850158691406,453.6409912109375,-0.012934737674332489,0.010807534933972556
2018-05-02,265.9730529785156,459.5206604003906,-0.026021907694396725,0.012877786610074412
2018-05-03,270.7757568359375,459.1473083496094,0.017896013733068532,-0.0008128117753887198
2018-05-04,271.6883239746094,463.95367431640625,0.003364528756142805,0.010413615610551933
2018-05-07,278.3639831542969,461.36383056640625,0.024274007690108172,-0.005597755362954807
2018-05-08,297.094482421875,458.9490051269531,0.06512066160768455,-0.005247848096430029
2018-05-09,294.693115234375,461.59716796875,-0.008115683320716173,0.005753475978183109
2018-05-10,294.7411804199219,464.9336242675781,0.00016308920606682633,0.007202071962552989
2018-05-11,298.679443359375,469.37835693359375,0.013273285766520714,0.009514522527314013
2018-05-14,297.8629150390625,471.7115173339844,-0.0027375384790260145,0.004958432227253746
2018-05-15,296.0859375,475.456298828125,-0.005983622439315176,0.00790736539510288
2018-05-16,285.52001953125,472.0848693847656,-0.03633759399073638,-0.007116194597015141
2018-05-17,284.3193359375,473.1114807128906,-0.00421411880073868,0.0021722718918956467
2018-05-18,274.80999755859375,469.4716491699219,-0.03401808788305098,-0.007723137662023378
2018-05-21,277.88372802734375,465.0152893066406,0.011122840792046694,-0.009537626394326707
2018-05-22,278.8442687988281,464.2803039550781,0.0034506679386178793,-0.0015818120954069715
2018-05-23,280.52520751953125,459.053955078125,0.006010137670131851,-0.011320720838745807
2018-05-24,285.9522705078125,463.370361328125,0.01916132325165811,0.009358898456997788
2018-05-25,283.98309326171875,468.6667175292969,-0.006910204935874922,0.011365241429739475
2018-05-28,287.4410705566406,476.4828796386719,0.01210316163029267,0.01653990081537172
2018-05-29,278.4600830078125,474.2430114746094,-0.0317431466737801,-0.0047119202898819705
2018-05-30,273.6573791503906,477.9178771972656,-0.017397837699755846,0.007719039950418479
2018-05-31,274.5218505859375,502.3613586425781,0.003153976310186594,0.04988078596145058
2018-06-01,277.88372802734375,495.5871276855469,0.012171922508523735,-0.013576522441418017
2018-06-04,275.43438720703125,480.4654541015625,-0.008853340425573982,-0.03098784612930714
2018-06-05,272.8889465332031,484.5511779785156,-0.009284518102377449,0.00846772615955815
2018-06-06,272.69683837890625,483.0836486816406,-0.0007042271538188076,-0.003033231920985214
2018-06-07,279.4206237792969,484.2224426269531,0.024357562613044337,0.0023545690069918935
2018-06-08,276.8751525878906,481.20513916015625,-0.009151566720570901,-0.006250729413487885
2018-06-11,275.09814453125,479.54974365234375,-0.006438768705441039,-0.003446034312391974
2018-06-12,276.0587158203125,479.9136657714844,0.003485658369608732,0.0007585951335263513
2018-06-13,279.2765197753906,477.00201416015625,0.01158881973096555,-0.006085511311171682
2018-06-14,273.5132751464844,478.3991394042969,-0.020852242605042554,0.0029246902933364304
2018-06-15,271.3520812988281,476.5676574707031,-0.007932988053484923,-0.0038357023198644868
2018-06-18,281.4377746582031,474.1139221191406,0.03649420332984654,-0.005162066569815029
2018-06-19,281.2456359863281,475.1353454589844,-0.0006829370680139892,0.002152066414899075
2018-06-20,281.6298828125,482.8018493652344,0.0013652996907009757,0.016006618459735278
2018-06-21,286.19244384765625,483.1423034667969,0.016070728527530036,0.0007049146985612508
2018-06-22,288.78582763671875,489.1886291503906,0.009020867411055176,0.012436925364086016
2018-06-25,278.2679748535156,491.912353515625,-0.03710074481204639,0.005552397583643654
2018-06-26,276.7310791015625,491.61883544921875,-0.005538386667600455,-0.00059686582065374
2018-06-27,268.0382080078125,496.0567932128906,-0.031916663512381364,0.008986731074032807
2018-06-28,260.6900939941406,500.342041015625,-0.027797215045905658,0.008601523960616971
2018-06-29,264.5322570800781,495.0823669433594,0.01463087630004372,-0.010567799984510344
2018-07-02,266.4533386230469,486.8171081542969,0.0072359398847674245,-0.016835641982459577
2018-07-03,262.1309509277344,486.1008605957031,-0.016354947083746765,-0.0014723701504012895
2018-07-04,262.4670715332031,493.9317626953125,0.0012814407873175282,0.01598124099245572
2018-07-05,260.8341979980469,498.6748962402344,-0.006240683635736344,0.00955699743461912
2018-07-06,259.39337158203125,496.65545654296875,-0.005539230076784341,-0.004057833587869707
2018-07-09,260.4980163574219,499.1209716796875,0.004249527741243541,0.004951955288536049
2018-07-10,262.61114501953125,503.9932861328125,0.008079155603693525,0.009714452231232818
2018-07-11,258.1446838378906,504.4277038574219,-0.017154184210371026,0.0008615801451864251
2018-07-12,261.5545654296875,508.5837707519531,0.013122707141907736,0.0082054158660106
2018-07-13,257.18414306640625,512.0941772460938,-0.016850586638373813,0.006878605229625511
2018-07-16,249.01954650878906,509.2648010253906,-0.03226094489146747,-0.005540429013735323
2018-07-17,255.9354248046875,511.1197509765625,0.02739377238424511,0.003635790037999544
2018-07-18,252.3334503173828,510.99053955078125,-0.014173737424873125,-0.0002528326496016201
2018-07-19,250.8926239013672,513.3152465820312,-0.005726373997896348,0.004539095754655945
2018-07-20,255.31109619140625,514.0079345703125,0.01745773226517875,0.001348530055512465
2018-07-23,264.6763000488281,506.3531188964844,0.03602478344031153,-0.015004412917441543
2018-07-24,263.5237121582031,507.1279602050781,-0.00436421693818195,0.0015290694134101784
2018-07-25,263.81182861328125,509.6169738769531,0.0010927254526611032,0.004896053199817139
2018-07-26,274.3778076171875,514.8414306640625,0.03926993794994615,0.010199539690093594
2018-07-27,281.6298828125,517.0840454101562,0.026087720045463354,0.00434647332327851
2018-07-30,295.22149658203125,509.5113220214844,0.047132173878982456,-0.014753350708287446
2018-07-31,292.2438049316406,511.7654724121094,-0.010137508186072798,0.004414384157992063
2018-08-01,287.4891662597656,506.8814392089844,-0.016403225336131998,-0.009589329871594422
2018-08-02,286.7687683105469,500.1893615722656,-0.0025089712610160005,-0.013290378661293683
2018-08-03,292.9642028808594,498.1817626953125,0.021374221393447582,-0.004021754103552573
2018-08-06,302.6656188964844,496.45599365234375,0.03257820104633274,-0.0034701493357854464
2018-08-07,300.7926025390625,500.353759765625,-0.006207628980951387,0.007820521349616555
2018-08-08,306.1236267089844,501.633544921875,0.01756803006518516,0.0025544951441869783
2018-08-09,319.8592834472656,497.442138671875,0.0438921306371609,-0.008390617266023633
2018-08-10,315.63287353515625,496.4910888671875,-0.013301414280387697,-0.0019137102344262856
2018-08-13,312.0788879394531,491.13751220703125,-0.011323743763326502,-0.010841381244989094
2018-08-14,319.3309631347656,490.5387878417969,0.022972065132370312,-0.0012198001305359656
2018-08-16,321.10797119140625,487.392333984375,0.005549358484305912,-0.006434941366883851
2018-08-17,326.5830383300781,487.77978515625,0.01690681968380781,0.0007946313982071727
2018-08-20,325.09417724609375,492.2059020996094,-0.004569328615032378,0.009033085068952782
2018-08-21,325.47845458984375,492.170654296875,0.0011813512270158811,-7.16144701341853e-05
2018-08-23,323.8935546875,488.3785095214844,-0.004881340823795568,-0.007734775208167403
2018-08-24,318.5386962890625,486.0187683105469,-0.016670963852470504,-0.004843498391902562
2018-08-27,327.94580078125,488.5076599121094,0.029104390164363173,0.005107910757270305
2018-08-28,326.98095703125,491.8889465332031,-0.0029464193866127236,0.006897820750573545
2018-08-29,328.66943359375,488.0498352050781,0.005150550718263054,-0.007835450624619359
2018-08-30,332.23931884765625,485.1382141113281,0.010803064597438966,-0.005983694072776837
2018-08-31,330.5508728027344,483.98760986328125,-0.005094974906657489,-0.002374520955294983
2018-09-03,322.3980407714844,487.23974609375,-0.02497364062962871,0.006696986787433551
2018-09-04,316.9467468261719,481.7804260253906,-0.01705316492191669,-0.01126783112828813
2018-09-05,318.0562744140625,480.3832702636719,0.0034945620096397136,-0.0029041975894896453
2018-09-06,317.0914611816406,481.87432861328125,-0.0030380773493968896,0.0030990860342066944
2018-09-07,323.31463623046875,482.9896240234375,0.01943570172518284,0.002311820031900208
2018-09-10,321.1920166015625,479.2796936035156,-0.006586828216462999,-0.007710832578163535
2018-09-11,315.0653381347656,469.71124267578125,-0.019259086882950062,-0.02016620987905713
2018-09-12,311.543701171875,472.3998107910156,-0.011240418892572754,0.005707555184592988
2018-09-14,316.8020324707031,476.5676574707031,0.016737454472903958,0.008784017614813297
2018-09-17,314.2452087402344,467.78582763671875,-0.008103474842794715,-0.01859914349416149
2018-09-18,307.63616943359375,467.08135986328125,-0.021255784050350574,-0.0015070972993757468
2018-09-19,309.66229248046875,460.5419616699219,0.006564507925466811,-0.014099487097390735
2018-09-21,305.94769287109375,462.6317443847656,-0.012068175568231405,0.004527395593513301
2018-09-24,297.8913269042969,452.1710205078125,-0.02668540383342318,-0.022870896887485597
2018-09-25,300.15875244140625,458.4404296875,0.0075827643196990585,0.013769886683950558
2018-09-26,302.08837890625,462.150390625,0.006408110450218913,0.008060000034732525
2018-09-27,295.8652038574219,464.01715087890625,-0.020815661719607255,0.004031155699567071
2018-09-28,294.80389404296875,471.0379333496094,-0.0035935888989662053,0.015017114026447571
2018-10-01,302.9566955566406,477.9412841796875,0.027279507011579045,0.014549259831598422
2018-10-03,293.0190124511719,476.93157958984375,-0.03335238051677838,-0.0021148469172943916
2018-10-04,305.3688049316406,459.6966552734375,0.04128274679159808,-0.036806214689112965
2018-10-05,296.4923400878906,461.4694519042969,-0.029498858953445263,0.0038490317994054075
2018-10-08,299.9175109863281,456.702880859375,0.011486089806059028,-0.010382830533464733
2018-10-09,295.47930908203125,455.6696472167969,-0.014908659100264681,-0.002264939051726524
2018-10-10,308.6009826660156,461.90386962890625,0.04345030982727271,0.013588705924871079
2018-10-11,300.73760986328125,454.95355224609375,-0.02581096765086664,-0.015161464270440815
2018-10-12,308.16680908203125,465.35552978515625,0.024403067752360556,0.022606362863450524
2018-10-15,302.32958984375,471.50750732421875,-0.019123444920278346,0.01313333053346766
2018-10-16,309.3728332519531,467.9149475097656,0.023029350292220967,-0.007648480850030954
2018-10-17,303.72857666015625,463.6531982421875,-0.018412667014832452,-0.009149688122411242
2018-10-19,304.355712890625,462.0447692871094,0.002062662902480339,-0.0034750655832100565
2018-10-22,315.5960388183594,469.35906982421875,0.03626591206429913,0.01570629321384124
2018-10-23,311.4954833984375,466.0599670410156,-0.013078199021412143,-0.007053772335757113
2018-10-24,310.67535400390625,467.79754638671875,-0.0026363494405173527,0.003721298647586162
2018-10-25,308.697509765625,462.2912902832031,-0.006386624525628375,-0.011840418281855851
2018-10-26,304.5486755371094,460.50677490234375,-0.013530936277447577,-0.0038676232052440884
2018-10-29,337.1116943359375,452.31195068359375,0.10158338428249379,-0.017955469480877177
2018-10-30,333.5418395996094,449.1302490234375,-0.010645999080297787,-0.007059165576401163
2018-10-31,342.5148010253906,448.89544677734375,0.026546557883709833,-0.0005229299173561348
2018-11-01,341.2604675292969,449.0010681152344,-0.003668851333971093,0.00023526394551257184
2018-11-02,341.98406982421875,457.7477111816406,0.0021181364091444875,0.019292916777556277
2018-11-05,337.3529052734375,459.2857360839844,-0.013634577434880465,0.003354351684865044
2018-11-06,340.68157958984375,457.06683349609375,0.00981867775993507,-0.004842910902102385
2018-11-07,343.3831481933594,459.7436218261719,0.007898617014635278,0.0058393660776277015
2018-11-09,344.2996826171875,456.7967529296875,0.0026655746674220456,-0.006430440234167138
2018-11-12,339.95794677734375,451.0791931152344,-0.012690524512031148,-0.012595631440692473
2018-11-13,348.207275390625,452.65240478515625,0.023975997391014515,0.0034815940102495184
2018-11-14,353.7068176269531,459.6966552734375,0.015670449791265563,0.015442314307304646
2018-11-15,356.98724365234375,463.7823181152344,0.009231677881209207,0.008848473255824139
2018-11-16,354.62335205078125,470.6270446777344,-0.006643802976050191,0.01465064299379338
2018-11-19,349.6545104980469,472.8811950683594,-0.01411069199493428,0.004778240580174467
2018-11-20,345.31280517578125,472.5406799316406,-0.012494866191235078,-0.0007203454044114043
2018-11-21,344.2032165527344,474.0199890136719,-0.0032184591681259835,0.0031256533995811502
2018-11-22,339.66851806640625,470.9087829589844,-0.013262033567750124,-0.006585083213986344
2018-11-26,343.8172912597656,481.310791015625,0.012140191038170054,0.021848788111086422
2018-11-27,342.1770324707031,484.6450500488281,-0.004782144277962888,0.006903570813105833
2018-11-28,346.3741149902344,490.57403564453125,0.012191206180319582,0.012159439316800573
2018-11-29,349.46160888671875,500.3890380859375,0.008874261705284426,0.019809665301892456
2018-11-30,342.65948486328125,499.7784423828125,-0.019656511265509432,-0.0012209870664774357
2018-12-03,342.9972229003906,496.22119140625,0.0009851520756682804,-0.007143107248829784
2018-12-04,345.36102294921875,489.7052307128906,0.00686796258942927,-0.013218137619256212
2018-12-05,339.0413513183594,492.9103088378906,-0.018468232990668326,0.006523588041469995
2018-12-06,335.4232482910156,492.405517578125,-0.010728918125371509,-0.001024628429577204
2018-12-07,339.8132629394531,494.88275146484375,0.013003077975102821,0.005018269056928356
2018-12-10,334.16900634765625,490.4565734863281,-0.016749368054111705,-0.008984128894107936
2018-12-11,330.7437744140625,483.6002197265625,-0.010302891842527698,-0.01407816679334061
2018-12-12,337.6424255371094,489.6465759277344,0.020643442701693923,0.012425284148307021
2018-12-13,337.2564392089844,493.4034423828125,-0.0011438346998975098,0.007643323686254168
2018-12-14,339.5238037109375,492.0884704589844,0.0067004703777640735,-0.0026686625980434134
2018-12-17,345.84344482421875,500.1893615722656,0.0184421424909965,0.016328231536160438
2018-12-18,349.5097961425781,501.42218017578125,0.010545389246057284,0.0024616713659658157
2018-12-19,353.61029052734375,498.60443115234375,0.011663842208806773,-0.005635362996397764
2018-12-20,349.4132995605469,501.8917236328125,-0.011939971537591684,0.0065713482140412945
2018-12-21,341.742919921875,495.71630859375,-0.022196702709990475,-0.012380601838887355
2018-12-24,340.3438415527344,488.5545654296875,-0.004102352985831841,-0.01455263941065664
2018-12-26,343.3348388671875,498.3461608886719,0.008749772319314076,0.01984377253582816
2018-12-27,343.14190673828125,494.28399658203125,-0.0005620937204969124,-0.008184693871748135
2018-12-28,348.0625305175781,498.47515869140625,0.01423806515280537,0.008443512179343648
2018-12-31,347.4836120605469,498.19354248046875,-0.0016646446735204508,-0.0005651150038141867
2019-01-01,350.95703125,504.3925476074219,0.009946293526185273,0.012366188171521917
2019-01-02,351.7771301269531,499.79022216796875,0.0023340241426384957,-0.00916637449438555
2019-01-03,350.474609375,495.86895751953125,-0.0037095593284647886,-0.007876761451015924
2019-01-04,352.3560485839844,497.1956481933594,0.005353903338881391,0.0026719137012433084
2019-01-07,354.7680969238281,497.94696044921875,0.006822161879968599,0.0015099592602755394
2019-01-08,366.7802429199219,493.8026123046875,0.0332985476586198,-0.008357699125489348
2019-01-09,368.806396484375,497.0429992675781,0.005508960005967188,0.006540672890156094
2019-01-10,366.153076171875,495.09405517578125,-0.007220348708822602,-0.00392878502008205
2019-01-11,365.23651123046875,495.89239501953125,-0.0025063671591876286,0.0016112026885906617
2019-01-14,360.2193908691406,493.4855651855469,-0.013831854799888584,-0.004865349095265416
2019-01-15,359.6404724121094,498.240478515625,-0.001608420225565416,0.009589240488633315
2019-01-16,362.1007995605469,497.84136962890625,0.006817780204833697,-0.0008013576571449546
2019-01-17,361.4254455566406,500.6825256347656,-0.0018668409186352332,0.005690727456307257
2019-01-18,358.9168701171875,500.2012023925781,-0.006964981859264458,-0.0009617965919782882
2019-01-21,358.6274108886719,504.4042053222656,-0.0008068052436052029,0.00836751906825137
2019-01-22,356.0705871582031,501.51611328125,-0.007155007136748663,-0.005742204274696265
2019-01-23,354.4786376953125,494.3661193847656,-0.004480905955202339,-0.014359362015029251
2019-01-24,351.9700927734375,493.62652587890625,-0.007101875499864829,-0.0014971642705132516
2019-01-25,344.63739013671875,492.1589660644531,-0.021053387060377637,-0.002977444709074216
2019-01-28,331.4674377441406,489.3764953613281,-0.03896324343111271,-0.005669643667463503
2019-01-29,334.6513977050781,483.1423034667969,0.009559808370363247,-0.01282088798147286
2019-01-30,353.0314025878906,477.76519775390625,0.05346762599363485,-0.011191840697993593
2019-01-31,351.6324462890625,488.3902587890625,-0.003970568772570271,0.021995403172038144
2019-02-01,342.1770324707031,490.8557434082031,-0.027258201439507416,0.005035486125447616
2019-02-04,342.0805358886719,494.24871826171875,-0.00028204754213336625,0.006888585734106446
2019-02-05,340.2474060058594,496.39727783203125,-0.005373176681237846,0.004337700748121545
2019-02-06,346.66351318359375,498.41656494140625,0.018681589126437106,0.004059633663729892
2019-02-07,346.0363464355469,497.1485900878906,-0.0018107897979447768,-0.00254724772700538
2019-02-08,342.61126708984375,498.41656494140625,-0.009947344682313152,0.0025472477270054297
2019-02-11,337.7388610839844,502.40838623046875,-0.014323475829570933,0.007977104192681413
2019-02-12,332.1910705566406,500.072021484375,-0.016562679433519967,-0.004661176334640401
2019-02-14,331.8533935546875,495.4931945800781,-0.001017031386629931,-0.009198511791917933
2019-02-15,330.11669921875,493.25079345703125,-0.005247059767194425,-0.004535865693825295
2019-02-18,326.83624267578125,490.7265930175781,-0.009986967405588082,-0.005130617860210805
2019-02-19,331.17803955078125,489.3529968261719,0.013196856071235406,-0.002803031723139427
2019-02-20,333.0594177246094,495.0588684082031,0.0056647910602304775,0.011592577626067142
2019-02-21,338.94488525390625,496.83160400390625,0.017516608122019033,0.0035744621659273825
2019-02-22,339.66851806640625,491.0906066894531,0.002132681386003125,-0.011622497961550644
2019-02-25,343.0936584472656,499.0623779296875,0.010033271413438214,0.016102448030953426
2019-02-26,335.9539489746094,495.5989074707031,-0.021029372643411655,-0.006964148515318118
2019-02-27,333.3970947265625,491.27838134765625,-0.007639837745671763,-0.008756010044415004
2019-02-28,337.8353271484375,487.8266906738281,0.01322432277669942,-0.007050734536877355
2019-03-01,341.79107666015625,489.1886291503906,0.011641084458605714,0.0027879590649015737
2019-03-05,350.474609375,494.7653503417969,0.025088599258631387,0.011335450684459054
2019-03-06,358.86865234375,494.09613037109375,0.023668187937248352,-0.0013535163133033003
2019-03-07,357.759033203125,499.3206481933594,-0.003096782470954729,0.010518376784713348
2019-03-08,357.56610107421875,499.7197570800781,-0.0005394250092426467,0.0007989845172303473
2019-03-11,362.6314392089844,499.7784423828125,0.014066756343646961,0.00011742953180582556
2019-03-12,374.5471496582031,509.7696838378906,0.032330695825561306,0.01979413841512629
2019-03-13,378.1169738769531,522.8132934570312,0.009485907127866814,0.02526538545196843
2019-03-14,374.2576599121094,522.390625,-0.010259111991981911,-0.0008087770675312757
2019-03-15,381.39739990234375,529.0238647460938,0.01889738543968789,0.012617911999504364
2019-03-18,384.0506896972656,531.008056640625,0.006932672398875011,0.0037436499257336863
2019-03-19,384.3883972167969,532.4873046875,0.0008789442052682994,0.002781862628887634
2019-03-20,379.0818176269531,539.8250732421875,-0.013901433073264262,0.013686092301597614
2019-03-22,378.0204772949219,534.4596557617188,-0.002803692537690129,-0.00998890135576783
2019-03-25,370.0124206542969,535.6690063476562,-0.02141179247941636,0.0022601975698577476
2019-03-26,380.2396240234375,542.7250366210938,0.027265069106985777,0.013086368598525258
2019-03-27,379.3713073730469,539.9307861328125,-0.002286215199674899,-0.005161855935923543
2019-03-28,386.4627685546875,540.7174682617188,0.018520105327311662,0.0014559451045665216
2019-04-01,384.24365234375,542.8306884765625,-0.0057586709630075205,0.003900561098238151
2019-04-02,383.18231201171875,538.8506469726562,-0.0027659762843241357,-0.00735902402145191
2019-04-03,378.30999755859375,538.3574829101562,-0.012796927514852481,-0.0009156338190814754
2019-04-04,375.0777893066406,536.2911987304688,-0.008580516274074525,-0.003845511116945828
2019-04-05,376.814453125,541.3748779296875,0.004619456907866358,0.009434679292221578
2019-04-08,373.48583984375,537.571044921875,-0.008872807727735472,-0.007051046186676896
2019-04-09,383.18231201171875,537.0661010742188,0.02563079460879604,-0.0009397476845059673
2019-04-10,380.33612060546875,525.3491821289062,-0.0074554967327835515,-0.022058029859847453
2019-04-11,376.33203125,530.08056640625,-0.010583574109994326,0.008965856759020471
2019-04-12,380.7220458984375,531.9002685546875,0.011597755004525983,0.00342699956432892
2019-04-15,378.9371032714844,537.4300537109375,-0.004699333678144006,0.010342612257924514
2019-04-16,392.6859130859375,541.2457275390625,0.03563985211067381,0.007074766690262456
2019-04-18,390.1773681640625,538.56884765625,-0.006408663090086273,-0.004958046368219165
2019-04-22,380.6255798339844,532.71044921875,-0.02478526406589377,-0.010937309915835377
2019-04-23,382.55517578125,527.2158813476562,0.005056731435638316,-0.01036792262233912
2019-04-24,386.9934387207031,535.3049926757812,0.011534845403990626,0.015226557543194434
2019-04-25,381.4938659667969,531.4777221679688,-0.01431296680473295,-0.007175382344470724
2019-04-26,392.8789367675781,535.5867919921875,0.029406743603725617,0.007701671418577277
2019-04-30,393.1683654785156,544.1573486328125,0.0007364155393457484,0.015875495539145093
2019-05-02,381.63861083984375,553.1622314453125,-0.02976381511256104,0.01641287574114161
2019-05-03,387.6688232421875,556.01513671875,0.015677310896826276,0.005144193609830961
2019-05-06,387.1864013671875,546.740234375,-0.0012451924488895599,-0.016821720022365337
2019-05-07,372.90692138671875,545.3079223632812,-0.0375773863644828,-0.0026231678963854715
2019-05-08,368.7581481933594,541.7623291015625,-0.011187843779769616,-0.006523232200993
2019-05-09,367.98626708984375,537.9232177734375,-0.0020953844234832012,-0.007111565991184183
